step,tag,value
90,z_train_gnn_module.g3d_layers.10/std_out_skip_links,1.9031898975372314
100,z_train_gnn_module.g3d_layers.10/std_out_skip_links,1.9009552001953125
110,z_train_gnn_module.g3d_layers.10/std_out_skip_links,1.898997187614441
120,z_train_gnn_module.g3d_layers.10/std_out_skip_links,1.8971024751663208
130,z_train_gnn_module.g3d_layers.10/std_out_skip_links,1.8954776525497437
140,z_train_gnn_module.g3d_layers.10/std_out_skip_links,1.8939929008483887
0,z_train_gnn_module.g3d_layers.11/abs-max_out_mlp,10.852865219116211
10,z_train_gnn_module.g3d_layers.11/abs-max_out_mlp,10.804239273071289
20,z_train_gnn_module.g3d_layers.11/abs-max_out_mlp,10.737711906433105
30,z_train_gnn_module.g3d_layers.11/abs-max_out_mlp,10.672477722167969
40,z_train_gnn_module.g3d_layers.11/abs-max_out_mlp,10.6179780960083
50,z_train_gnn_module.g3d_layers.11/abs-max_out_mlp,10.580422401428223
60,z_train_gnn_module.g3d_layers.11/abs-max_out_mlp,10.546380043029785
70,z_train_gnn_module.g3d_layers.11/abs-max_out_mlp,10.511279106140137
80,z_train_gnn_module.g3d_layers.11/abs-max_out_mlp,10.48173713684082
90,z_train_gnn_module.g3d_layers.11/abs-max_out_mlp,10.453887939453125
100,z_train_gnn_module.g3d_layers.11/abs-max_out_mlp,10.428046226501465
110,z_train_gnn_module.g3d_layers.11/abs-max_out_mlp,10.406749725341797
120,z_train_gnn_module.g3d_layers.11/abs-max_out_mlp,10.383907318115234
130,z_train_gnn_module.g3d_layers.11/abs-max_out_mlp,10.363628387451172
140,z_train_gnn_module.g3d_layers.11/abs-max_out_mlp,10.344379425048828
0,z_train_gnn_module.g3d_layers.11/abs-max_out_skip_links,60.230804443359375
10,z_train_gnn_module.g3d_layers.11/abs-max_out_skip_links,60.03396224975586
20,z_train_gnn_module.g3d_layers.11/abs-max_out_skip_links,59.77402114868164
30,z_train_gnn_module.g3d_layers.11/abs-max_out_skip_links,59.52242660522461
40,z_train_gnn_module.g3d_layers.11/abs-max_out_skip_links,59.314613342285156
50,z_train_gnn_module.g3d_layers.11/abs-max_out_skip_links,59.15757369995117
60,z_train_gnn_module.g3d_layers.11/abs-max_out_skip_links,59.02796936035156
70,z_train_gnn_module.g3d_layers.11/abs-max_out_skip_links,58.896522521972656
80,z_train_gnn_module.g3d_layers.11/abs-max_out_skip_links,58.78169631958008
90,z_train_gnn_module.g3d_layers.11/abs-max_out_skip_links,58.677528381347656
100,z_train_gnn_module.g3d_layers.11/abs-max_out_skip_links,58.58628845214844
110,z_train_gnn_module.g3d_layers.11/abs-max_out_skip_links,58.504878997802734
120,z_train_gnn_module.g3d_layers.11/abs-max_out_skip_links,58.42624282836914
130,z_train_gnn_module.g3d_layers.11/abs-max_out_skip_links,58.35795593261719
140,z_train_gnn_module.g3d_layers.11/abs-max_out_skip_links,58.294715881347656
0,z_train_gnn_module.g3d_layers.11/mean_out_mlp,0.021884135901927948
10,z_train_gnn_module.g3d_layers.11/mean_out_mlp,0.02201669290661812
20,z_train_gnn_module.g3d_layers.11/mean_out_mlp,0.02231002412736416
30,z_train_gnn_module.g3d_layers.11/mean_out_mlp,0.02271326445043087
40,z_train_gnn_module.g3d_layers.11/mean_out_mlp,0.023066895082592964
50,z_train_gnn_module.g3d_layers.11/mean_out_mlp,0.023339252918958664
60,z_train_gnn_module.g3d_layers.11/mean_out_mlp,0.02359952963888645
70,z_train_gnn_module.g3d_layers.11/mean_out_mlp,0.023881081491708755
80,z_train_gnn_module.g3d_layers.11/mean_out_mlp,0.024143604561686516
90,z_train_gnn_module.g3d_layers.11/mean_out_mlp,0.024389445781707764
100,z_train_gnn_module.g3d_layers.11/mean_out_mlp,0.024626867845654488
110,z_train_gnn_module.g3d_layers.11/mean_out_mlp,0.024845167994499207
120,z_train_gnn_module.g3d_layers.11/mean_out_mlp,0.02504728175699711
130,z_train_gnn_module.g3d_layers.11/mean_out_mlp,0.025231562554836273
140,z_train_gnn_module.g3d_layers.11/mean_out_mlp,0.025408152490854263
0,z_train_gnn_module.g3d_layers.11/mean_out_skip_links,-0.08742844313383102
10,z_train_gnn_module.g3d_layers.11/mean_out_skip_links,-0.08653338253498077
20,z_train_gnn_module.g3d_layers.11/mean_out_skip_links,-0.08552929013967514
30,z_train_gnn_module.g3d_layers.11/mean_out_skip_links,-0.08463031053543091
40,z_train_gnn_module.g3d_layers.11/mean_out_skip_links,-0.08395764976739883
50,z_train_gnn_module.g3d_layers.11/mean_out_skip_links,-0.0834585651755333
60,z_train_gnn_module.g3d_layers.11/mean_out_skip_links,-0.08308009058237076
70,z_train_gnn_module.g3d_layers.11/mean_out_skip_links,-0.08268691599369049
80,z_train_gnn_module.g3d_layers.11/mean_out_skip_links,-0.08236144483089447
90,z_train_gnn_module.g3d_layers.11/mean_out_skip_links,-0.08207546174526215
100,z_train_gnn_module.g3d_layers.11/mean_out_skip_links,-0.08183430135250092
110,z_train_gnn_module.g3d_layers.11/mean_out_skip_links,-0.08163425326347351
120,z_train_gnn_module.g3d_layers.11/mean_out_skip_links,-0.08142883330583572
130,z_train_gnn_module.g3d_layers.11/mean_out_skip_links,-0.08125180751085281
140,z_train_gnn_module.g3d_layers.11/mean_out_skip_links,-0.08107881247997284
0,z_train_gnn_module.g3d_layers.11/std_out_mlp,0.4414944648742676
10,z_train_gnn_module.g3d_layers.11/std_out_mlp,0.43948617577552795
20,z_train_gnn_module.g3d_layers.11/std_out_mlp,0.43658021092414856
30,z_train_gnn_module.g3d_layers.11/std_out_mlp,0.4336373805999756
40,z_train_gnn_module.g3d_layers.11/std_out_mlp,0.43119192123413086
50,z_train_gnn_module.g3d_layers.11/std_out_mlp,0.4293797016143799
60,z_train_gnn_module.g3d_layers.11/std_out_mlp,0.42780765891075134
70,z_train_gnn_module.g3d_layers.11/std_out_mlp,0.42624321579933167
80,z_train_gnn_module.g3d_layers.11/std_out_mlp,0.424905389547348
90,z_train_gnn_module.g3d_layers.11/std_out_mlp,0.4236960709095001
100,z_train_gnn_module.g3d_layers.11/std_out_mlp,0.4226071834564209
110,z_train_gnn_module.g3d_layers.11/std_out_mlp,0.421676367521286
120,z_train_gnn_module.g3d_layers.11/std_out_mlp,0.4207577705383301
130,z_train_gnn_module.g3d_layers.11/std_out_mlp,0.4199683964252472
140,z_train_gnn_module.g3d_layers.11/std_out_mlp,0.4192296862602234
0,z_train_gnn_module.g3d_layers.11/std_out_skip_links,1.9814584255218506
10,z_train_gnn_module.g3d_layers.11/std_out_skip_links,1.974932312965393
20,z_train_gnn_module.g3d_layers.11/std_out_skip_links,1.9662177562713623
30,z_train_gnn_module.g3d_layers.11/std_out_skip_links,1.9576685428619385
40,z_train_gnn_module.g3d_layers.11/std_out_skip_links,1.950615644454956
50,z_train_gnn_module.g3d_layers.11/std_out_skip_links,1.945261836051941
60,z_train_gnn_module.g3d_layers.11/std_out_skip_links,1.9407455921173096
70,z_train_gnn_module.g3d_layers.11/std_out_skip_links,1.9362635612487793
80,z_train_gnn_module.g3d_layers.11/std_out_skip_links,1.9324040412902832
90,z_train_gnn_module.g3d_layers.11/std_out_skip_links,1.9289162158966064
100,z_train_gnn_module.g3d_layers.11/std_out_skip_links,1.9258308410644531
110,z_train_gnn_module.g3d_layers.11/std_out_skip_links,1.9231107234954834
120,z_train_gnn_module.g3d_layers.11/std_out_skip_links,1.9204715490341187
130,z_train_gnn_module.g3d_layers.11/std_out_skip_links,1.9182097911834717
140,z_train_gnn_module.g3d_layers.11/std_out_skip_links,1.9161304235458374
0,z_train_gnn_module.g3d_layers.2/abs-max_out_mlp,0.8220670223236084
10,z_train_gnn_module.g3d_layers.2/abs-max_out_mlp,0.8231386542320251
20,z_train_gnn_module.g3d_layers.2/abs-max_out_mlp,0.824249804019928
30,z_train_gnn_module.g3d_layers.2/abs-max_out_mlp,0.824882447719574
40,z_train_gnn_module.g3d_layers.2/abs-max_out_mlp,0.8250552415847778
50,z_train_gnn_module.g3d_layers.2/abs-max_out_mlp,0.8261029720306396
60,z_train_gnn_module.g3d_layers.2/abs-max_out_mlp,0.826629102230072
70,z_train_gnn_module.g3d_layers.2/abs-max_out_mlp,0.8268678784370422
80,z_train_gnn_module.g3d_layers.2/abs-max_out_mlp,0.8275977969169617
90,z_train_gnn_module.g3d_layers.2/abs-max_out_mlp,0.8282769322395325
100,z_train_gnn_module.g3d_layers.2/abs-max_out_mlp,0.8285080790519714
110,z_train_gnn_module.g3d_layers.2/abs-max_out_mlp,0.828990638256073
120,z_train_gnn_module.g3d_layers.2/abs-max_out_mlp,0.8294917345046997
130,z_train_gnn_module.g3d_layers.2/abs-max_out_mlp,0.8300071358680725
140,z_train_gnn_module.g3d_layers.2/abs-max_out_mlp,0.8305041790008545
0,z_train_gnn_module.g3d_layers.2/abs-max_out_skip_links,61.15602493286133
10,z_train_gnn_module.g3d_layers.2/abs-max_out_skip_links,61.15764617919922
20,z_train_gnn_module.g3d_layers.2/abs-max_out_skip_links,61.15919876098633
30,z_train_gnn_module.g3d_layers.2/abs-max_out_skip_links,61.159664154052734
40,z_train_gnn_module.g3d_layers.2/abs-max_out_skip_links,61.158878326416016
50,z_train_gnn_module.g3d_layers.2/abs-max_out_skip_links,61.158935546875
60,z_train_gnn_module.g3d_layers.2/abs-max_out_skip_links,61.15898895263672
70,z_train_gnn_module.g3d_layers.2/abs-max_out_skip_links,61.15951156616211
80,z_train_gnn_module.g3d_layers.2/abs-max_out_skip_links,61.16117477416992
90,z_train_gnn_module.g3d_layers.2/abs-max_out_skip_links,61.1623649597168
100,z_train_gnn_module.g3d_layers.2/abs-max_out_skip_links,61.16350555419922
110,z_train_gnn_module.g3d_layers.2/abs-max_out_skip_links,61.163787841796875
120,z_train_gnn_module.g3d_layers.2/abs-max_out_skip_links,61.16318893432617
130,z_train_gnn_module.g3d_layers.2/abs-max_out_skip_links,61.1619873046875
140,z_train_gnn_module.g3d_layers.2/abs-max_out_skip_links,61.16096878051758
0,z_train_gnn_module.g3d_layers.2/mean_out_mlp,-0.021903399378061295
10,z_train_gnn_module.g3d_layers.2/mean_out_mlp,-0.02196759544312954
20,z_train_gnn_module.g3d_layers.2/mean_out_mlp,-0.02201739326119423
30,z_train_gnn_module.g3d_layers.2/mean_out_mlp,-0.022055119276046753
40,z_train_gnn_module.g3d_layers.2/mean_out_mlp,-0.022077711299061775
50,z_train_gnn_module.g3d_layers.2/mean_out_mlp,-0.022106552496552467
60,z_train_gnn_module.g3d_layers.2/mean_out_mlp,-0.02213301882147789
70,z_train_gnn_module.g3d_layers.2/mean_out_mlp,-0.02216462418437004
80,z_train_gnn_module.g3d_layers.2/mean_out_mlp,-0.02218935824930668
90,z_train_gnn_module.g3d_layers.2/mean_out_mlp,-0.02221592329442501
100,z_train_gnn_module.g3d_layers.2/mean_out_mlp,-0.02224060334265232
110,z_train_gnn_module.g3d_layers.2/mean_out_mlp,-0.022258641198277473
120,z_train_gnn_module.g3d_layers.2/mean_out_mlp,-0.022276882082223892
130,z_train_gnn_module.g3d_layers.2/mean_out_mlp,-0.022286130115389824
140,z_train_gnn_module.g3d_layers.2/mean_out_mlp,-0.022296514362096786
0,z_train_gnn_module.g3d_layers.2/mean_out_skip_links,0.14264947175979614
10,z_train_gnn_module.g3d_layers.2/mean_out_skip_links,0.1425924003124237
20,z_train_gnn_module.g3d_layers.2/mean_out_skip_links,0.14257358014583588
30,z_train_gnn_module.g3d_layers.2/mean_out_skip_links,0.142549067735672
40,z_train_gnn_module.g3d_layers.2/mean_out_skip_links,0.14250464737415314
50,z_train_gnn_module.g3d_layers.2/mean_out_skip_links,0.1425202637910843
60,z_train_gnn_module.g3d_layers.2/mean_out_skip_links,0.14254385232925415
70,z_train_gnn_module.g3d_layers.2/mean_out_skip_links,0.1425597071647644
80,z_train_gnn_module.g3d_layers.2/mean_out_skip_links,0.14257930219173431
90,z_train_gnn_module.g3d_layers.2/mean_out_skip_links,0.14262312650680542
100,z_train_gnn_module.g3d_layers.2/mean_out_skip_links,0.14264801144599915
110,z_train_gnn_module.g3d_layers.2/mean_out_skip_links,0.14262986183166504
120,z_train_gnn_module.g3d_layers.2/mean_out_skip_links,0.14262162148952484
130,z_train_gnn_module.g3d_layers.2/mean_out_skip_links,0.14262741804122925
140,z_train_gnn_module.g3d_layers.2/mean_out_skip_links,0.14264912903308868
0,z_train_gnn_module.g3d_layers.2/std_out_mlp,0.10970883071422577
10,z_train_gnn_module.g3d_layers.2/std_out_mlp,0.10972825437784195
20,z_train_gnn_module.g3d_layers.2/std_out_mlp,0.10973944514989853
30,z_train_gnn_module.g3d_layers.2/std_out_mlp,0.10973390936851501
40,z_train_gnn_module.g3d_layers.2/std_out_mlp,0.10972177237272263
50,z_train_gnn_module.g3d_layers.2/std_out_mlp,0.10972562432289124
60,z_train_gnn_module.g3d_layers.2/std_out_mlp,0.10972736775875092
70,z_train_gnn_module.g3d_layers.2/std_out_mlp,0.1097218468785286
80,z_train_gnn_module.g3d_layers.2/std_out_mlp,0.1097235381603241
90,z_train_gnn_module.g3d_layers.2/std_out_mlp,0.10973260551691055
100,z_train_gnn_module.g3d_layers.2/std_out_mlp,0.1097329780459404
110,z_train_gnn_module.g3d_layers.2/std_out_mlp,0.10973163694143295
120,z_train_gnn_module.g3d_layers.2/std_out_mlp,0.10973308980464935
130,z_train_gnn_module.g3d_layers.2/std_out_mlp,0.10973421484231949
140,z_train_gnn_module.g3d_layers.2/std_out_mlp,0.10973530262708664
0,z_train_gnn_module.g3d_layers.2/std_out_skip_links,2.029846429824829
10,z_train_gnn_module.g3d_layers.2/std_out_skip_links,2.029973030090332
20,z_train_gnn_module.g3d_layers.2/std_out_skip_links,2.030095100402832
30,z_train_gnn_module.g3d_layers.2/std_out_skip_links,2.0302090644836426
40,z_train_gnn_module.g3d_layers.2/std_out_skip_links,2.0302655696868896
50,z_train_gnn_module.g3d_layers.2/std_out_skip_links,2.0303094387054443
60,z_train_gnn_module.g3d_layers.2/std_out_skip_links,2.0303378105163574
70,z_train_gnn_module.g3d_layers.2/std_out_skip_links,2.030362129211426
80,z_train_gnn_module.g3d_layers.2/std_out_skip_links,2.0304200649261475
90,z_train_gnn_module.g3d_layers.2/std_out_skip_links,2.030482053756714
100,z_train_gnn_module.g3d_layers.2/std_out_skip_links,2.0305349826812744
110,z_train_gnn_module.g3d_layers.2/std_out_skip_links,2.0305635929107666
120,z_train_gnn_module.g3d_layers.2/std_out_skip_links,2.030595064163208
130,z_train_gnn_module.g3d_layers.2/std_out_skip_links,2.030616521835327
140,z_train_gnn_module.g3d_layers.2/std_out_skip_links,2.0306291580200195
0,z_train_gnn_module.g3d_layers.3/abs-max_out_mlp,0.8253399133682251
10,z_train_gnn_module.g3d_layers.3/abs-max_out_mlp,0.8258486986160278
20,z_train_gnn_module.g3d_layers.3/abs-max_out_mlp,0.8266015648841858
30,z_train_gnn_module.g3d_layers.3/abs-max_out_mlp,0.8273460268974304
40,z_train_gnn_module.g3d_layers.3/abs-max_out_mlp,0.8273742198944092
50,z_train_gnn_module.g3d_layers.3/abs-max_out_mlp,0.8272250890731812
60,z_train_gnn_module.g3d_layers.3/abs-max_out_mlp,0.8270013928413391
70,z_train_gnn_module.g3d_layers.3/abs-max_out_mlp,0.8270352482795715
80,z_train_gnn_module.g3d_layers.3/abs-max_out_mlp,0.8270136117935181
90,z_train_gnn_module.g3d_layers.3/abs-max_out_mlp,0.8269794583320618
100,z_train_gnn_module.g3d_layers.3/abs-max_out_mlp,0.8268270492553711
110,z_train_gnn_module.g3d_layers.3/abs-max_out_mlp,0.8267180323600769
120,z_train_gnn_module.g3d_layers.3/abs-max_out_mlp,0.8266854882240295
130,z_train_gnn_module.g3d_layers.3/abs-max_out_mlp,0.8264178037643433
140,z_train_gnn_module.g3d_layers.3/abs-max_out_mlp,0.8262228965759277
0,z_train_gnn_module.g3d_layers.3/abs-max_out_skip_links,61.581329345703125
10,z_train_gnn_module.g3d_layers.3/abs-max_out_skip_links,61.58405303955078
20,z_train_gnn_module.g3d_layers.3/abs-max_out_skip_links,61.58603286743164
30,z_train_gnn_module.g3d_layers.3/abs-max_out_skip_links,61.58647918701172
40,z_train_gnn_module.g3d_layers.3/abs-max_out_skip_links,61.585933685302734
50,z_train_gnn_module.g3d_layers.3/abs-max_out_skip_links,61.58629608154297
60,z_train_gnn_module.g3d_layers.3/abs-max_out_skip_links,61.5860710144043
70,z_train_gnn_module.g3d_layers.3/abs-max_out_skip_links,61.585906982421875
80,z_train_gnn_module.g3d_layers.3/abs-max_out_skip_links,61.58696746826172
90,z_train_gnn_module.g3d_layers.3/abs-max_out_skip_links,61.58766174316406
100,z_train_gnn_module.g3d_layers.3/abs-max_out_skip_links,61.58832550048828
110,z_train_gnn_module.g3d_layers.3/abs-max_out_skip_links,61.58832931518555
120,z_train_gnn_module.g3d_layers.3/abs-max_out_skip_links,61.58745574951172
130,z_train_gnn_module.g3d_layers.3/abs-max_out_skip_links,61.58611297607422
140,z_train_gnn_module.g3d_layers.3/abs-max_out_skip_links,61.58489227294922
0,z_train_gnn_module.g3d_layers.3/mean_out_mlp,-0.03846019506454468
10,z_train_gnn_module.g3d_layers.3/mean_out_mlp,-0.038444750010967255
20,z_train_gnn_module.g3d_layers.3/mean_out_mlp,-0.038433488458395004
30,z_train_gnn_module.g3d_layers.3/mean_out_mlp,-0.03841324895620346
40,z_train_gnn_module.g3d_layers.3/mean_out_mlp,-0.03839512914419174
50,z_train_gnn_module.g3d_layers.3/mean_out_mlp,-0.038399554789066315
60,z_train_gnn_module.g3d_layers.3/mean_out_mlp,-0.03840918466448784
70,z_train_gnn_module.g3d_layers.3/mean_out_mlp,-0.0384320467710495
80,z_train_gnn_module.g3d_layers.3/mean_out_mlp,-0.03845413401722908
90,z_train_gnn_module.g3d_layers.3/mean_out_mlp,-0.03846871480345726
100,z_train_gnn_module.g3d_layers.3/mean_out_mlp,-0.0384683720767498
110,z_train_gnn_module.g3d_layers.3/mean_out_mlp,-0.03846560791134834
120,z_train_gnn_module.g3d_layers.3/mean_out_mlp,-0.038467586040496826
130,z_train_gnn_module.g3d_layers.3/mean_out_mlp,-0.038470055907964706
140,z_train_gnn_module.g3d_layers.3/mean_out_mlp,-0.03847793489694595
0,z_train_gnn_module.g3d_layers.3/mean_out_skip_links,0.11117102950811386
10,z_train_gnn_module.g3d_layers.3/mean_out_skip_links,0.11102920025587082
20,z_train_gnn_module.g3d_layers.3/mean_out_skip_links,0.1109357625246048
30,z_train_gnn_module.g3d_layers.3/mean_out_skip_links,0.11084657907485962
40,z_train_gnn_module.g3d_layers.3/mean_out_skip_links,0.11075042188167572
50,z_train_gnn_module.g3d_layers.3/mean_out_skip_links,0.11071911454200745
60,z_train_gnn_module.g3d_layers.3/mean_out_skip_links,0.11071022599935532
70,z_train_gnn_module.g3d_layers.3/mean_out_skip_links,0.11069703847169876
80,z_train_gnn_module.g3d_layers.3/mean_out_skip_links,0.11069553345441818
90,z_train_gnn_module.g3d_layers.3/mean_out_skip_links,0.11071166396141052
100,z_train_gnn_module.g3d_layers.3/mean_out_skip_links,0.11070519685745239
110,z_train_gnn_module.g3d_layers.3/mean_out_skip_links,0.1106652021408081
120,z_train_gnn_module.g3d_layers.3/mean_out_skip_links,0.11063677072525024
130,z_train_gnn_module.g3d_layers.3/mean_out_skip_links,0.11062796413898468
140,z_train_gnn_module.g3d_layers.3/mean_out_skip_links,0.11063529551029205
0,z_train_gnn_module.g3d_layers.3/std_out_mlp,0.1110193282365799
10,z_train_gnn_module.g3d_layers.3/std_out_mlp,0.11091727763414383
20,z_train_gnn_module.g3d_layers.3/std_out_mlp,0.11082921922206879
30,z_train_gnn_module.g3d_layers.3/std_out_mlp,0.11076045781373978
40,z_train_gnn_module.g3d_layers.3/std_out_mlp,0.11068931967020035
50,z_train_gnn_module.g3d_layers.3/std_out_mlp,0.11064978688955307
60,z_train_gnn_module.g3d_layers.3/std_out_mlp,0.11061855405569077
70,z_train_gnn_module.g3d_layers.3/std_out_mlp,0.11058958619832993
80,z_train_gnn_module.g3d_layers.3/std_out_mlp,0.11056730896234512
90,z_train_gnn_module.g3d_layers.3/std_out_mlp,0.11054807901382446
100,z_train_gnn_module.g3d_layers.3/std_out_mlp,0.1105278730392456
110,z_train_gnn_module.g3d_layers.3/std_out_mlp,0.1105136051774025
120,z_train_gnn_module.g3d_layers.3/std_out_mlp,0.1104939803481102
130,z_train_gnn_module.g3d_layers.3/std_out_mlp,0.1104772612452507
140,z_train_gnn_module.g3d_layers.3/std_out_mlp,0.11046593636274338
